"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE","CHARGE_REVOCKED","Actions","CHARGE_DATE"
"{912B5E2E-A0D5-4B2B-8B9A-E617FC4F8AE0}","8BE2A83A-69E2-4A7A-887C-3CE40582812B","2015/04/01","N","No","Compliance Inspection","","",""
"{4A3BAC95-C188-4825-B485-E61BDE94FC80}","2EBBF106-53B6-46D9-AB4B-04152E8CF5EE","2014/10/22","N","No","Compliance Inspection","","",""
"{FA422C17-94C9-4679-AB8C-E621B5F79C24}","F373F5EE-AECC-482C-AD2B-69FFC0912873","2014/06/05","N","No","Compliance Inspection","","",""
"{67AB9D21-A614-4301-938B-E62380469CF6}","2A552505-8C17-46CB-AC9F-BD6034965961","2014/03/22","N","No","Compliance Inspection","","",""
"{65FDB26F-4F72-411A-A5A2-E62A33F09DAF}","0E62DDB4-81FF-4C6C-B6FE-CE2EF57B95E7","2013/12/09","N","No","Compliance Inspection","","",""
"{4761EF45-931D-47E7-9E3F-E632FD222312}","901992F0-5EC3-462F-AA8B-ED8496607AA2","2014/12/08","N","Yes","Re-inspection","","",""
"{E912B8F8-6767-41E8-B830-E634EA242817}","C017FA65-396F-444A-9D47-899E53A60179","2014/02/25","N","No","Compliance Inspection","","",""
"{48EBDF94-F26B-4B61-9ADB-E636149C2A4B}","78599A07-F224-4E6D-B3F2-1031D7300ACE","2015/06/09","N","No","Compliance Inspection","","",""
"{302C3700-5F38-4BEF-B27F-E63B7C50E3DB}","97A4DC52-671D-41C0-AAF1-4355EDB989FD","2014/02/03","Y","No","Compliance Inspection","","Re-inspection Required",""
"{C6E6E5E6-6186-4008-9C5A-E63FF795FE95}","C98B01A3-E129-413D-B45D-85771053B7CD","2014/06/06","N","No","Compliance Inspection","","",""
"{27C69C91-2B89-4BF4-9927-E644902D27C6}","303B039E-379A-45DC-9690-08F69708F8EB","2015/01/26","N","No","Compliance Inspection","","",""
"{B8BE5B99-AADE-4661-8268-E64E77F38029}","3455A0F5-E227-4900-9503-2E776864C048","2015/01/29","N","No","Compliance Inspection","","",""
"{2687483B-BD35-49BF-837B-E65108901CDA}","7ECF999B-F0A4-4FCF-A876-292CA95F2D7D","2014/06/10","N","Yes","Compliance Inspection","","",""
"{AE5608F7-3983-4E77-BAFC-E6545946DDC5}","0866BE0F-24A3-4565-A025-499E550B97C1","2014/12/08","Y","No","Compliance Inspection","","Re-inspection Required",""
"{0AE451C4-70E8-4491-B252-E6558661C3A0}","B0F58100-8B25-4582-924E-E8DCBAE039E3","2014/02/14","N","No","Compliance Inspection","","",""
"{C9AF3672-7A1C-4DBB-8F6C-E6563F2CDD25}","9349C17F-FD7C-4D69-B9E2-E08A540D7A9A","2014/04/11","N","No","Compliance Inspection","","",""
"{11CF0D7B-6541-46BB-88F8-E65AAAFC8EA9}","AC5CAEF7-D227-4571-AA5A-C1942F055B05","2014/09/17","Y","No","Compliance Inspection","","Re-inspection Required",""
"{37A74424-AEE7-4743-BCDA-E65B3A852582}","6EC61A1B-A3E2-4DCB-9DEF-757312E6772B","2014/04/03","N","No","Compliance Inspection","","",""
"{DAF4F75B-76AE-4B4A-AC47-E663DF150F8A}","6A1CA5F9-006D-4223-9EDF-8700E106DD23","2014/10/22","N","No","Compliance Inspection","","",""
"{839B2BFE-2AFA-499E-A46A-E66CD92EBCDC}","4D33DF44-D7B7-4290-AB23-9A8BA4AEEB6C","2015/02/11","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{DB58A7C4-6D92-4ECB-855C-E66DB379C780}","B891D928-E38C-4BE0-8291-E07C8E693E52","2014/01/27","N","Yes","Compliance Inspection","","",""
"{FFC4C78A-DF48-4AC9-85ED-E6716CF12884}","F423855B-059E-4169-BBA2-8094E9CCEAFF","2014/10/14","N","No","Compliance Inspection","","",""
"{BB03BE8E-F24B-445C-BAAA-E6738AB43B94}","D5C698FF-BA0E-4E45-B294-11FAE38EE240","2015/06/19","N","Yes","Compliance Inspection","","",""
"{48512FAA-C739-45CC-838D-E67466C75068}","9C8FB108-2E7C-490E-B51F-C3F43814FFAE","2014/10/21","Y","No","Compliance Inspection","","Re-inspection Required",""
"{A6AA4DC3-18F8-4308-83BF-E679390C8501}","7AC40180-6380-4718-9C3B-9E4BD7FA5174","2014/10/15","N","No","Re-inspection","","",""
"{06BE2ADA-BA73-47AA-86E3-E67D10BE26A2}","A12991FD-92DE-45EF-B80D-4A68024CD8AC","2014/08/01","N","No","Compliance Inspection","","",""
"{0001D9B0-06E2-48EB-9C04-E6821AB9FAF9}","5E15F540-FD0F-4D36-871F-14AACB80C552","2014/03/22","N","No","Compliance Inspection","","",""
"{0DD383A0-D7FA-4F18-8FC9-E68670B6E9DE}","A3A337B9-C0EB-4E01-BA75-CEA1D578981D","2014/07/18","N","No","Re-inspection","","",""
"{C4CB297D-A742-4717-B162-E68F4B6E05BC}","34E54248-2CBA-4D7C-88CA-C17F9AF182D6","2014/02/20","N","No","Compliance Inspection","","",""
"{283F0469-B70A-4CD7-A08A-E693D081E767}","44C0DC51-77A2-45CD-B321-0C794158018E","2014/01/21","N","No","Compliance Inspection","","",""
"{1C2C1BD4-0158-4337-933D-E69A3667273F}","90AFF2E1-0BD4-4413-B827-FA2F4F6AC602","2015/06/29","N","No","Re-inspection","","",""
"{B3F316BA-859D-4790-9DDC-E69FAE4D0E1B}","5355AC25-ADA0-4D19-B9BC-7B511168FF62","2014/02/26","N","No","Re-inspection","","",""
"{67D05821-325F-419E-9643-E69FBF90CCA8}","35B9A388-3816-43EF-A8E4-9C2048C79133","2014/12/09","N","Yes","Compliance Inspection","","",""
"{BD12F012-C7DD-418E-86D0-E6A51DD7F9EE}","5DAAC827-E5B0-4E78-AA34-B899AEB5D7F8","2015/02/12","N","No","Compliance Inspection","","",""
"{01A48E61-FB49-48B3-ADE8-E6A9EBF44DE9}","45D27F55-CC0C-4E75-B293-86BDAF30A9F6","2014/03/20","N","No","Re-inspection","","",""
"{36D5AADD-50BF-4841-8311-E6ADDCF2B76C}","483BEF9B-0BC9-4712-AF32-1E090C36B84A","2014/12/04","N","Yes","Compliance Inspection","","",""
"{016D54F5-AFA3-4493-A90E-E6B117945D53}","073D4688-BC79-4411-B2D2-60057452EE69","2014/07/08","N","Yes","Compliance Inspection","","",""
"{3FD89962-E112-4CCB-9E41-E6B3FC6B4339}","6AD9A497-B1D8-448C-ACCD-81DA78592E25","2013/11/25","N","No","Compliance Inspection","","",""
"{BF1956F2-7B93-4448-9FD6-E6BCD472C451}","63439AA1-26F9-498E-A416-422E08BEDA19","2015/05/07","Y","No","Compliance Inspection","","Re-inspection Required",""
"{9869F60A-48C8-4070-9036-E6C1B7A01D2F}","1D98A148-42EA-4200-A427-B1C991160E44","2015/05/11","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{B4693AA7-F3B8-4169-BD47-E6C303704868}","414A1E04-B174-4BA5-9E05-C4E7C9A889CD","2015/07/20","N","No","Compliance Inspection","","",""
"{8E1E4DCC-29E6-43B5-9702-E6C48EEF229E}","5FA8C443-DC6C-4BF0-B8CF-0D841BF98AFE","2015/05/12","N","No","Compliance Inspection","","",""
"{242E6BC5-BF9B-46BB-BBEC-E6C6E5B32775}","34FA35F8-598D-42A2-9002-7D3913198906","2014/06/16","N","No","Compliance Inspection","","",""
"{FF61F66E-1096-4D49-BCD0-E6C767D3BC39}","82E744AB-F7AF-4E32-B6E2-3E60EBFA859E","2014/01/20","N","No","Compliance Inspection","","",""
"{5B2CC7FF-C55A-450E-BFC6-E6C80E9424BD}","239F0D3B-D1C6-4680-B3E4-752D4FDD56FA","2014/01/27","N","No","Compliance Inspection","","",""
"{21251556-6F24-4D8F-BF6B-E6C8F72F3860}","EF742A50-0CA5-4BA6-B5EA-6638C33C4118","2015/05/20","N","Yes","Compliance Inspection","","",""
"{20B98D44-F2F1-4148-98E6-E6CF1B61D7A6}","35DE8011-24D5-4202-92CC-90183976F024","2014/03/31","N","No","Compliance Inspection","","",""
"{AC147BE5-13E5-4DF5-A3FF-E6D5A3BB6457}","A8AC830E-0580-44E6-BD5E-8DE5C8E4FF8C","2013/12/05","N","No","Compliance Inspection","","",""
"{99136AF9-88A2-4BEF-BA3C-E6E407DC82BF}","3CF8858D-EFFA-4FFF-97E0-7A6A4BF72A47","2014/07/25","N","Yes","Compliance Inspection","","",""
"{1BEDAF1A-F018-43DF-ADA6-E6E94820DFDD}","A4D268DA-2994-40CA-9D32-AE0FE5BB23EA","2015/10/15","N","No","Compliance Inspection","","",""
"{BB68CC24-0497-4D4D-A809-E6EB4C1DF5A1}","69BB6B61-B86B-464B-BA90-6AD4FA758EF2","2015/04/07","N","Yes","Compliance Inspection","","",""
"{97E947AA-A879-4E31-91FC-E6ECDF6485E2}","3FE41D07-980F-4428-8EAE-8439860E0262","2015/01/08","N","No","Compliance Inspection","","",""
"{3235546B-B82F-453E-8AE3-E6ED4FFA8156}","E20F7A2C-2185-40FA-8F34-727FBD5D71A7","2014/08/06","N","No","Compliance Inspection","","",""
"{648A8442-22BF-406F-9269-E6F49A8E070A}","E1F79FE5-F32B-4A43-9AEC-BAD52FCC65A1","2013/11/13","N","No","Compliance Inspection","","",""
"{2E891E9D-9612-4AD3-899F-E6F614C51030}","B002ABD9-CC7C-4292-B5B3-87D4726D1B9A","2015/01/13","N","No","Compliance Inspection","","",""
"{DE4935E3-FBE1-4E63-84D8-E6F7351261FD}","4678CB03-B97C-4008-97FF-36A79698180F","2014/06/30","N","No","Re-inspection","","",""
"{1FEAE3D8-F7E7-4973-B11D-E6FB8110B947}","3E1CC488-9D99-4B41-86B4-DE66600CB499","2015/04/27","N","No","Re-inspection","","",""
"{7E02A105-C68E-48EA-AC97-E6FCDA5BDD94}","6C9F4096-7EB5-4508-A840-99F05AC0C2CB","2015/09/19","N","Yes","Compliance Inspection","","",""
"{A71032DF-0F38-48C1-BE31-E6FFA40F8945}","076197A7-C579-424D-8000-221EEE42F87A","2014/11/17","N","No","Compliance Inspection","","",""
"{B0D09791-2B90-4831-ACCB-E70579A7C36F}","1962997F-2C94-4F02-9C7F-CF4D30264322","2013/12/24","N","No","Compliance Inspection","","",""
"{D517E096-C9AD-4235-9D11-E7077A70241B}","34237288-6FDA-403D-A99D-FD7334EDDD47","2014/08/21","N","Yes","Compliance Inspection","","",""
"{8956E797-A66A-4EA0-9495-E70AE250E609}","630E6B2C-F16A-4E92-9C32-622D8020BB77","2015/08/27","N","Yes","Compliance Inspection","","",""
"{BDD0D11D-AE68-4CBA-9AEE-E70D5B2F99A7}","51B93048-CBC5-4D74-98F7-27EA918CAFBB","2014/04/10","N","No","Re-inspection","","",""
"{CD92CDC9-E569-4E99-95A2-E70F58E07ABF}","693DF54A-1913-46AB-9664-10BC943FCA58","2014/08/05","N","Yes","Compliance Inspection","","",""
"{BC589D4B-3B8F-4551-B9CF-E7217C615251}","F077BD51-4EA0-46BD-BD75-97722B161A59","2013/12/13","N","No","Compliance Inspection","","",""
"{B09FFB94-11FB-4DA1-9A40-E721E4D52E73}","2BA77912-4D13-4F97-AA29-57ADEE8498EE","2014/01/08","N","Yes","Compliance Inspection","","",""
"{26A5093F-07F1-4731-B7CB-E7227C9CD2C8}","D5C698FF-BA0E-4E45-B294-11FAE38EE240","2015/01/19","N","Yes","Compliance Inspection","","",""
"{393FFEC4-AC56-4DD1-AFC5-E7240557843B}","F6398DE6-4973-4B3D-8E8B-4E3E9869C894","2014/06/19","N","No","Compliance Inspection","","",""
"{131F374C-B580-46F3-8DE6-E724C81F38E3}","8E780EA7-7E09-4CB9-AE22-8D009F17279B","2014/09/17","N","No","Compliance Inspection","","",""
"{EEE314E7-1718-4ED5-8CE1-E7266BBA0FAE}","AF64088A-8FE2-468E-A35B-C618E44EDA90","2014/12/09","N","No","Compliance Inspection","","",""
"{3C03FCCD-E5AE-4481-A848-E7304E31A9C5}","8B59CF40-0506-426B-94F8-DE68205938DA","2015/10/20","N","No","Re-inspection","","",""
"{D59BE685-2386-4C1E-9497-E7349DE9189B}","F1A8B313-9B1E-4A72-A0C3-F315E36E5B39","2015/05/06","N","No","Compliance Inspection","","",""
"{F9BA359F-912D-4315-82D4-E73703A11988}","7C90E39D-6AD7-4628-AE1E-7B1096A05BB3","2015/09/23","N","Yes","Compliance Inspection","","",""
"{06751D6F-8289-4D9C-94C8-E738250FDAC4}","66E2501B-483E-4C82-A29F-2F415093F95A","2015/01/13","N","No","Compliance Inspection","","",""
"{FDCECAFA-2A2B-4A73-B946-E739367C0E45}","88AC8A17-F7C3-4FE0-8AE3-F2896B84A745","2015/10/30","N","Yes","Compliance Inspection","","",""
"{82BCDEB0-32D1-4DA1-AFD8-E748366758B3}","20CE67E9-0BA3-4A05-A81D-78C2751E8D56","2015/05/13","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{BAB040C8-769E-47D0-AF03-E74C3725C76F}","D49AFAFE-C343-428E-9F21-5526ACFE2C7E","2014/05/07","N","No","Compliance Inspection","","",""
"{6E757FA3-AEF5-4DD0-9375-E74F164C2FA8}","DE38DC10-A956-44E6-8CA2-3AEDE73C63A5","2014/05/30","N","No","Compliance Inspection","","",""
"{8ACBA9FF-5D4A-4799-8684-E75282A8FC2A}","4ED39077-BE34-4304-B6FA-A2026829F027","2015/01/08","N","Yes","Re-inspection","","",""
"{A633A282-1A08-4B72-9C2E-E756BCA8CD09}","289A00A0-39DA-46C1-A272-BE2836AC7190","2014/11/06","N","No","Compliance Inspection","","",""
"{B0EE6317-E7C1-464A-9B7B-E757EA4FC597}","C8A14709-2D07-4B6F-8ACB-79794059BF1E","2015/07/23","N","No","Compliance Inspection","","",""
"{5C175E38-39B3-481F-AF11-E758E3621316}","6AAE0B90-8B89-46B0-9FDF-D0135A8BCCCD","2014/06/30","N","Yes","Compliance Inspection","","",""
"{701215E7-2F1F-4377-882F-E75ABB995F0C}","74A83328-9F65-4B43-A509-74388B3F8CF2","2015/07/21","Y","No","Compliance Inspection","","Re-inspection Required",""
"{093DA12C-2CC0-4288-B20E-E75CEFBBF6D3}","3A75E991-AA60-4350-85AA-94C4B29EFA4A","2014/12/01","N","Yes","Compliance Inspection","","",""
"{D02AEB3B-1293-4ABA-968A-E75D011F354C}","0081C885-F7F0-4014-8E27-E430CA3DB9A5","2014/07/08","N","No","Compliance Inspection","","",""
"{BA7133E2-2DE8-467F-9C38-E76A116C43B8}","5ABEB8B9-EA9B-4163-8108-024638080CA7","2014/10/29","N","No","Compliance Inspection","","",""
"{87DFC672-C80D-4E99-9731-E76B4C063B81}","C279EA84-A7FB-4F3C-81B3-D31D29B8BF22","2015/01/19","N","No","Compliance Inspection","","",""
"{4EEE31E2-0EB2-460E-B5AD-E76DEBFC98F0}","E27ADE03-5D86-42F7-B05C-94C863919619","2014/08/20","N","No","Compliance Inspection","","",""
"{312E940A-5A59-43FF-9127-E773CFC49632}","F9ACC66E-B7C7-4979-AEFB-AB8CF179826E","2014/03/28","N","No","Re-inspection","","",""
"{AA16A54A-B478-4FBD-9079-E777A1B3A01B}","9C860DD0-4761-4D9D-B579-18E26DB0B26C","2015/08/12","N","Yes","Compliance Inspection","","",""
"{80E37348-808E-42CD-A541-E7838C29C71E}","910941DC-A97D-4EC2-9E7C-7C510AE319CC","2014/09/23","Y","No","Compliance Inspection","","Re-inspection Required",""
"{884266DA-F437-41C4-B339-E7903A8CFC95}","5C78ADAA-9FE7-43EC-97A0-A2093AF6922A","2014/08/12","N","No","Re-inspection","","",""
"{69F1878B-7E8C-4B1F-AA98-E79202D3E3E3}","4CEE5738-C2C6-42FC-8FAE-4940749D43A3","2014/12/02","N","No","Compliance Inspection","","",""
"{1DA17A65-985E-4632-B70B-E79322697D8F}","A636E49E-9348-4C77-B067-612E8D59DE64","2014/08/28","Y","No","Compliance Inspection","","Re-inspection Required",""
"{DF064F95-2EB4-4E90-8D9B-E7956DD3DC6D}","8DF2E891-28DC-462B-927F-7871C50F2D47","2015/09/16","N","No","Re-inspection","","",""
"{8D6B170D-6496-493A-B41E-E7968770E5DD}","7F318A76-9953-4F70-BC66-328F11168BB4","2014/03/04","N","No","Compliance Inspection","","",""
"{9E5BF86D-79E3-44ED-A68E-E79AA52DF125}","19126AEF-F7D4-40A1-B342-955A9795390C","2014/01/29","Y","No","Compliance Inspection","","Re-inspection Required",""
"{F7874DBF-F720-4D55-96C8-E7A140B0A9A8}","44B37419-E3A4-4ED6-86B8-74DC70E434B3","2015/06/03","N","No","Compliance Inspection","","",""
"{46437696-736F-4AC1-BE60-E7A4716CE7A5}","1E4C6DDD-5B6C-4683-98F7-5BF16CC67749","2014/03/20","N","No","Compliance Inspection","","",""
"{557C784C-BE5F-4CDD-8819-E7A523F36534}","F3E203B8-A50D-40B5-88C1-69DF05E06C14","2014/03/04","N","No","Compliance Inspection","","",""
"{0F934E47-E1BB-4243-B05D-E7AC93130F09}","F7185D25-3FD5-48EF-9613-ADBC206B020A","2013/12/31","N","No","Compliance Inspection","","",""
"{756FD103-66DF-42E0-89F4-E7ACCFDBEF46}","043EF83A-A701-4B94-8F3A-A5857E466687","2014/11/04","N","No","Compliance Inspection","","",""
"{0448C63F-D3A2-45F1-B107-E7B0FE353015}","90BCFBA8-D492-4165-90A6-22905A079D8F","2015/02/23","N","No","Compliance Inspection","","",""
"{20B9AE83-F3AF-4549-9DC1-E7B2A694F08A}","4AE6A58F-1E59-4E8E-BC29-A1A8C1B19C6B","2013/11/15","N","Yes","Compliance Inspection","","",""
"{7012C923-8671-4797-9165-E7B319E3E9A2}","D06C7308-5A0E-498C-BE79-7CB2EECE07E9","2015/08/11","N","No","Compliance Inspection","","",""
"{0CDDC4E6-CD05-4377-90CB-E7B5F2D3ACED}","51577922-26E6-4476-96DF-F15DDD419398","2014/06/30","N","No","Compliance Inspection","","",""
"{9CC7CACA-67E9-47EF-A642-E7B740DB73F9}","1AA51C5D-30E0-4708-A23D-8774E5D3F47F","2014/07/10","N","Yes","Compliance Inspection","","",""
"{F55F4357-0FB3-41DE-88D6-E7B945D888D2}","2C1A33E9-D7FF-42CF-B785-FFC3964B7B2F","2015/01/13","N","No","Compliance Inspection","","",""
"{D2615616-CFA3-4A03-9E13-E7B9A54B2759}","C5C29E06-A5C0-4F43-B5FC-F23AF64CA85C","2015/06/18","N","No","Compliance Inspection","","",""
"{86350F2E-C106-409D-92E7-E7BBD495D05A}","D2DC8685-FE96-4D0F-ABB9-7B638673D74B","2015/06/05","N","No","Compliance Inspection","","",""
"{52AB6B38-154D-4FF5-B6D9-E7C0F8FEA1EF}","4E9392C6-3633-4DE8-AD38-7C88FD52678E","2015/09/02","N","Yes","Compliance Inspection","","",""
"{8F5A266A-D3B1-4A95-8A8D-E7C4D1399A7A}","60A73012-2A56-46CF-AEDC-DED5C8D5E279","2014/01/30","N","No","Compliance Inspection","","",""
"{EF2B707D-3918-4777-81D6-E7C7A13197BC}","7CBA25D8-755C-4BBC-973D-55B791F02173","2014/08/28","N","No","Compliance Inspection","","",""
"{E088C6C3-3D65-4300-8AE9-E7CB33FD2526}","9EE16D12-EE87-4011-A145-4B792CD514D4","2013/11/19","N","Yes","Compliance Inspection","","",""
"{03047324-CBE0-42FA-A640-E7D27414CE72}","564C7B6C-38C7-46B0-9C44-2DFCF7DC4CC4","2015/07/03","N","Yes","Compliance Inspection","","",""
"{D10DA2E7-E24E-4AE5-9B65-E7D8BF28D425}","45D27F55-CC0C-4E75-B293-86BDAF30A9F6","2014/09/19","N","No","Compliance Inspection","","",""
"{82531914-0F94-4AE8-9D7B-E7DDC282B473}","D98B3FF1-0831-4A0A-A497-79A75DC75F52","2014/06/04","N","Yes","Compliance Inspection","","",""
"{F268D864-679B-4859-AF1B-E7DE0CE6D89A}","9B1C3212-C800-4FB3-8B8D-EB5DB194A805","2014/09/03","Y","No","Compliance Inspection","","Re-inspection Required",""
"{04528607-DD63-43B9-A08C-E7DF4E82F3B4}","0801082B-2FAF-46BA-8A71-C43BB9D83B29","2015/06/09","N","No","Compliance Inspection","","",""
"{C944F68C-F6D4-4453-A4EE-E7E09E410C4F}","AE562BE2-A86E-4DF1-A33D-8CC45ED150ED","2014/07/08","N","No","Compliance Inspection","","",""
"{50298A48-1D86-4C44-9931-E7E3858594E9}","8BD8B4C7-0F39-452A-9FDD-1D9776EBFEB1","2015/06/17","N","No","Compliance Inspection","","",""
"{891CE662-7422-4D15-908B-E7E56D31230A}","881C490F-0531-4A39-ACA7-8895BCA430CD","2013/12/09","N","Yes","Compliance Inspection","","",""
"{E77BBB50-A1AB-4769-A9FE-E7EE6A2CADEF}","F3E4D202-FE14-4D42-A68C-7F8071279842","2014/03/18","N","Yes","Compliance Inspection","","",""
"{94387AD2-543A-42BE-9B33-E7F622449A9B}","E21EBD26-4980-489A-B088-ED92DA331742","2014/03/17","N","Yes","Compliance Inspection","","",""
"{C10C4051-B626-43F6-8EC1-E7F7D08562A0}","9F83BB89-C0AF-4A59-8B04-2FFE1C2BA242","2013/11/28","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{C237B86C-F019-4B7D-A52F-E7FDA5191B4C}","C7361659-99E6-4472-9771-510F8EF4FD93","2014/05/30","N","No","Compliance Inspection","","",""
"{8CBCE6AF-F39D-4B1B-AFA3-E7FDABDC1FEB}","A2B8DA89-C5C6-489A-8E3B-38952C612F14","2014/06/10","Y","Yes","Compliance Inspection","","Re-inspection Required",""
"{2A3204B7-8D1C-47FF-8D35-E801B9B45EA7}","81569552-2173-458F-9B86-C4592984CD58","2015/09/02","N","No","Compliance Inspection","","",""
"{9F75381A-736D-49C8-9B1C-E80B88CE3EE7}","713A8E81-0BAF-4068-9134-255172D66894","2015/04/14","N","No","Compliance Inspection","","",""
"{335D135C-96FD-4753-8C6E-E80FF03D63B1}","5212C7E6-9774-4209-8A7F-DAC044FF5C94","2014/05/26","N","No","Compliance Inspection","","",""
"{6421687E-05AB-42F9-9346-E813A90F6B4E}","A9A6C0AA-00AB-4BAF-B867-F0CC311AAD08","2015/06/29","N","No","Re-inspection","","",""
"{3F0EC274-5CD4-4DB1-A611-E8198EF2CAF8}","E8C710BF-4FC3-4668-8C6D-214191CD2E74","2015/01/26","N","No","Compliance Inspection","","",""
"{A709DE95-C003-48D2-ABD9-E81ADF3144EE}","132475C5-EC79-483E-A827-FAEC6CF9F493","2014/04/07","N","Yes","Compliance Inspection","","",""
"{AAF7BA30-A969-40AD-9F06-E81B8A204D3C}","207E4C6B-BD56-4F9F-8359-376EEC18976E","2014/01/08","N","No","Compliance Inspection","","",""
"{B5073082-DD5B-4457-84B4-E81B98BDCA17}","BAF95B6C-F69E-448B-98A4-B281B32FE6AF","2015/07/17","N","No","Compliance Inspection","","",""
"{1C217B4E-72B1-450F-A48F-E82295B6A4B1}","764F9D32-A7D4-4D6A-9239-B632AAAA604B","2015/11/09","Y","No","Compliance Inspection","","Re-inspection Required",""
"{367BEDDE-EFD3-4C63-A6CA-E82C0ECA2C78}","E0D38E48-C237-4DAE-9246-587938CC4A6D","2015/05/12","N","No","Compliance Inspection","","",""
"{B6DDDB41-916B-4CE4-AE5D-E82C7106FC5A}","C346B168-50A3-4A9A-A09C-DA1E6B15AEE8","2015/07/08","N","No","Compliance Inspection","","",""
"{6CA4535B-E352-41D5-B51B-E8327B65C344}","3C9FA655-877B-46D8-8EFB-465AE6DD60E4","2014/08/20","N","No","Compliance Inspection","","",""
"{5F5687BE-8C17-4F48-AD0E-E83823FA88B8}","FBD9CA1C-FC0F-4F52-AE05-FA51AC2F4D2B","2014/11/28","N","No","Re-inspection","","",""
"{5CFE5726-572F-4CD4-9BC7-E83B9F5E56D0}","CE3378B1-CDD2-4657-9EF9-A57EF42B03AA","2015/07/15","N","No","Compliance Inspection","","",""
"{207CB7A2-CB02-40EE-836B-E83EC1110C93}","4BFBDC64-A6CA-4014-9A88-0BE854937890","2014/01/13","N","No","Compliance Inspection","","",""
"{B038FA52-DD22-4B03-935B-E84CB3DB2400}","3BC86AA4-B787-4D96-839C-9231115E851C","2015/10/09","N","No","Re-inspection","","",""
"{749A233D-64FB-4AD7-9B1D-E84E86F9C9D1}","AFEFA9DD-54B7-4E8C-9F1A-276A8C855765","2014/07/11","N","No","Compliance Inspection","","",""
"{4D5075B9-47BA-4258-991D-E85BA5E78A78}","DA0FFAD0-EBCD-41AB-B445-E84F7B088795","2015/07/06","N","Yes","Compliance Inspection","","",""
"{25E7087F-3435-4FB5-93C3-E85D85D8C780}","BC4B86F2-29A6-46C3-980C-BECEF3BED004","2014/11/12","N","Yes","Compliance Inspection","","",""
"{7BB3ADBE-B386-4ADB-9575-E8620D6AC9D5}","A4FA0A45-5836-4C3A-81F2-94F7BE87A2EB","2015/03/16","N","No","Compliance Inspection","","",""
"{E589D7F7-17FA-4444-A78F-E869D165254F}","7F77E24B-5217-4B18-89D5-BEBAEF2CCF0F","2015/05/12","N","No","Compliance Inspection","","",""
"{A672CFEE-90D9-4A34-B470-E8722E873C28}","F3305A60-CB7B-4D83-B0EC-DE4420C252B5","2015/02/03","N","No","Compliance Inspection","","",""
"{0077BCC4-0774-4979-AB18-E876695CFD29}","F8B97E00-B971-43BC-9431-32B4EFDA7C79","2015/11/04","N","Yes","Compliance Inspection","","",""
"{DA515E2A-D53B-4760-B176-E87752F3F101}","97D3D8CF-7F4B-403D-8BE7-D0DD08EE9B9E","2015/06/26","N","Yes","Compliance Inspection","","",""
"{EDC90405-5CCE-4FE6-B298-E878103C5D5C}","17D8E7ED-5EF1-4947-BB41-4CF3B45E7446","2014/12/11","N","No","Compliance Inspection","","",""
"{0CE23FD6-0997-4F31-B7CA-E87CAF91F919}","BFE94918-D605-4A62-A7F1-349719F11AD0","2014/06/11","N","No","Compliance Inspection","","",""
"{C9CBB5F2-4D81-46ED-8234-E87F74D08F12}","C560F04A-BDE1-4241-A2B1-0D1211833E87","2015/01/26","N","No","Compliance Inspection","","",""
"{F887DC27-50DE-49EF-810E-E87FEFCC8262}","F0820E8D-CC64-4D22-A37E-754AB3ABBB22","2015/10/30","N","No","Compliance Inspection","","",""
"{F84EA6A2-7E68-4AD3-A1AB-E88113AC9583}","192B510D-7D35-47A2-A203-D23207C32630","2014/11/27","N","Yes","Compliance Inspection","","",""
"{D413D1CB-D3DF-4729-B0DB-E88CE7E1F14C}","2C39B86D-8704-44FD-9FF3-EA4A26905C06","2015/10/21","N","No","Compliance Inspection","","",""
"{647B59E2-5349-4D19-89FA-E88DD1428B27}","4661B399-5FFC-4EAE-9DEF-9FF9442C8F6B","2015/03/27","N","No","Compliance Inspection","","",""
"{E1E01F7C-7DF3-4246-B466-E892DDD8D131}","FE87CFCA-46BF-4035-9A2A-08E14D972055","2015/04/27","N","Yes","Compliance Inspection","","",""
"{E49013CD-B56B-4CEE-8691-E8A1AA77B1E1}","4CAA35B7-6392-47C6-ACD2-BD33D1C9C63F","2014/09/11","N","Yes","Compliance Inspection","","",""
"{2214FFAC-1D06-44C2-B4D6-E8A4EDE0C59F}","556131F9-1930-461B-8C2D-9C19CC24247D","2014/06/13","N","No","Re-inspection","","",""
"{76D0FE4A-A838-491B-B550-E8A8F62E4FE7}","6D53BE99-765A-45B0-8ACC-AA1E06FC1B75","2015/02/25","N","Yes","Compliance Inspection","","",""
"{DE8D44B1-26D8-4985-8CCD-E8B3056C800F}","3A16D0F4-EFCB-4EB1-9A8C-3918C0CFE305","2015/07/13","N","Yes","Compliance Inspection","","",""
"{AD1FC6C6-8CA0-4CE9-9946-E8B50DF9258B}","94A1EE56-674C-4BF1-8AF0-14AA5B13B442","2013/12/05","N","Yes","Compliance Inspection","","",""
